web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,index,original_title,budget,original_language,homepage,overview,popularity,runtime,revenue,release_date,vote_average,vote_count,generes,spoken_language,production_countries
https://www.nytimes.com/2022/02/03/movies/lingui-the-sacred-bonds-review.html,"In this electric liberation story from Chad, a mother struggles to protect her daughter’s future and finds both herself and a world of possibility.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Haroun, Mahamat-Saleh, rank: 2, major: N, name: creative_works, value: Lingui, the Sacred Bonds (Movie), rank: 3, major: N",2022-02-03T19:21:56+0000,852,"‘Lingui, the Sacred Bonds’ Review: Love, Ferocious and Limitless",Critic’s Pick,,"Love, Ferocious and Limitless",,,,By Manohla Dargis,,"Lingui, the Sacred Bonds",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2022/01/13/movies/the-pink-cloud-review.html,Iuli Gerbase’s first feature film reflects a funhouse-mirror image of our present lives.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: The Pink Cloud (Movie), rank: 2, major: N, name: persons, value: Gerbase, Iuli, rank: 3, major: N",2022-01-13T12:00:05+0000,316,‘The Pink Cloud’ Review: Love in Lockdown,,,The Pink Cloud,,,,By Claire Shaffer,,The Pink Cloud,91.0,A Nuvem Rosa,0.0,pt,,"Giovana and Yago are strangers who share a spark after meeting at a party. When a deadly cloud mysteriously takes over their city, they are forced to seek shelter with only each other for company. As months pass and the planet settles into an extended quarantine, their world shrinks, and they are forced to come to terms with an accelerated timeline for their relationship. With all their other interactions governed by screens, and with the strain of isolation setting in, Giovana and Yago struggle to reinvent themselves and reconcile the differences that threaten to tear them apart.",7.358,105.0,0.0,2021-04-01,6.0,30.0,"Drama, Science Fiction",Portuguese,Brazil
https://www.nytimes.com/2021/12/23/movies/a-journal-for-jordan-review.html,The actors Michael B. Jordan and Chanté Adams bring a compelling chemistry to the screen as opposites who fall for each other.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: A Journal for Jordan (Movie), rank: 2, major: N, name: persons, value: Washington, Denzel, rank: 3, major: N, name: persons, value: Jordan, Michael B, rank: 4, major: N, name: persons, value: Adams, Chante, rank: 5, major: N, name: subject, value: Books and Literature, rank: 6, major: N, name: creative_works, value: A Journal for Jordan: A Story of Love and Honor (Book), rank: 7, major: N, name: persons, value: Canedy, Dana, rank: 8, major: N, name: subject, value: Black People, rank: 9, major: N, name: subject, value: Blacks, rank: 10, major: N",2021-12-23T18:54:12+0000,505,‘A Journal for Jordan’ Review: Reflections on Love Built and Lost,,,Reflections on Love That’s Built and Lost,,,,By Lisa Kennedy,,A Journal for Jordan,93.0,A Journal for Jordan,25000000.0,en,https://www.sonypictures.com/movies/ajournalforjordan,"Based on the true story of First Sergeant Charles Monroe King, a soldier deployed to Iraq begins to keep a journal of love and advice for his infant son. Back at home, senior New York Times editor Dana Canedy revisits the story of her unlikely, life-altering relationship with King and his enduring devotion to her and their child.",10.821,131.0,6700000.0,2021-12-22,7.0,109.0,"Drama, Romance",English,"Canada, United States of America"
https://www.nytimes.com/2021/12/08/movies/west-side-story-review.html,"Steven Spielberg rediscovers the breathing, troubling essence of a classic, building a bold and current screen musical with no pretense to perfection.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: subject, value: Theater, rank: 2, major: N, name: persons, value: Alvarez, David (1994- ), rank: 3, major: N, name: persons, value: Bernstein, Leonard, rank: 4, major: N, name: persons, value: DeBose, Ariana, rank: 5, major: N, name: persons, value: Kushner, Tony, rank: 6, major: N, name: persons, value: Laurents, Arthur, rank: 7, major: N, name: persons, value: Peck, Justin, rank: 8, major: N, name: persons, value: Robbins, Jerome, rank: 9, major: N, name: persons, value: Sondheim, Stephen, rank: 10, major: N, name: persons, value: Spielberg, Steven, rank: 11, major: N, name: persons, value: Tesori, Jeanine, rank: 12, major: N, name: glocations, value: New York City, rank: 13, major: N, name: creative_works, value: West Side Story (2021) (Movie), rank: 14, major: N",2021-12-08T14:55:30+0000,1316,"‘West Side Story’ Review: In Love and War, 1957 Might Be Tonight",Critic’s Pick,,"Meeting a Girl Named Maria, Again",,,,By A.O. Scott,,West Side Story,95.0,West Side Story,100000000.0,en,https://www.20thcenturystudios.com/movies/west-side-story,"Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.",48.481,156.0,76016171.0,2021-12-08,7.0,1498.0,"Drama, Romance, Crime","English, Spanish",United States of America
https://www.nytimes.com/2021/11/16/movies/aulcie-review.html,"This melodramatic documentary chronicles how Aulcie Perry, a basketball center from New Jersey, became a celebrity in Israel after he joined the Maccabi Tel Aviv team.",The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: subject, value: Basketball, rank: 2, major: N, name: persons, value: Menkin, Dani, rank: 3, major: N, name: persons, value: Perry, Aulcie, rank: 4, major: N, name: creative_works, value: Aulcie (Movie), rank: 5, major: N, name: glocations, value: Israel, rank: 6, major: N",2021-11-16T21:35:40+0000,259,"‘Aulcie’ Review: Love and Basketball, in Israel",,,Aulcie,,,,By Natalia Winkelman,,Aulcie,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2021/11/11/movies/love-is-love-is-love-review.html,"The characters in this idle drama, directed by Eleanor Coppola, seem mostly content. That’s the problem.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Coppola, Eleanor, rank: 2, major: N, name: persons, value: Arquette, Rosanna, rank: 3, major: N, name: persons, value: Shepherd, Cybill, rank: 4, major: N, name: persons, value: Wilson, Rita, rank: 5, major: N, name: creative_works, value: Love Is Love Is Love (Movie), rank: 6, major: N",2021-11-11T12:00:06+0000,292,‘Love Is Love Is Love’ Review: Aging Too Gracefully,,,Love Is Love Is Love,,,,By Teo Bugbee,,Love Is Love Is Love,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2021/11/05/movies/love-hard-review.html,"When a perennially single journalist travels across the country to meet her dream guy, she finds she’s been catfished.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Love Hard (Movie), rank: 2, major: N, name: persons, value: Jimenez, Hernan, rank: 3, major: N",2021-11-05T07:01:03+0000,343,"‘Love Hard’ Review: Seeking Connection, Not Perfection",,,Love Hard,,,,By Concepción de León,,Love Hard,99.0,Love Hard,0.0,en,https://www.netflix.com/title/81086631,"An LA girl, unlucky in love, falls for an East Coast guy on a dating app and decides to surprise him for Christmas, only to discover that she's been catfished. But the object of her affection actually lives in the same town, and the guy who duped her offers to set them up if she pretends to be his own girlfriend for the holidays.",24.148,105.0,0.0,2021-11-05,6.955,1433.0,"Comedy, Romance",English,United States of America
https://www.nytimes.com/2021/10/14/movies/bergman-island-review.html,"In Mia Hansen-Love’s new film, Vicky Krieps and Tim Roth play filmmakers on the rocks in the Baltic Sea.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Bergman, Ingmar, rank: 2, major: N, name: persons, value: Roth, Tim, rank: 3, major: N, name: persons, value: Wasikowska, Mia, rank: 4, major: N, name: persons, value: Hansen-Love, Mia, rank: 5, major: N, name: creative_works, value: Bergman Island (Movie), rank: 6, major: N, name: persons, value: Krieps, Vicky, rank: 7, major: N",2021-10-14T16:00:06+0000,888,‘Bergman Island’ Review: Love Among the Cinephiles,critic’s pick,,Scenes From Not Quite a Marriage,,,,By A.O. Scott,,Bergman Island,101.0,Bergman Island,0.0,en,https://www.ifcfilms.com/films/bergman-island,"An English-German filmmaking couple retreat to Fårö for the summer to each write screenplays for their upcoming films in an act of pilgrimage to the place that inspired Ingmar Bergman. As the summer and their screenplays advance, the lines between reality and fiction start to blur against the backdrop of the Island's wild landscape.",10.928,113.0,589895.0,2021-07-14,6.2,187.0,"Drama, Romance","German, English, Swedish","Belgium, France, Germany, Mexico, Sweden"
https://www.nytimes.com/2021/10/14/movies/hard-luck-love-song-review.html,"Drawn from the plotline of a Todd Snider song, the film follows a pool shark and an escort, taking twists that are both violent and silly.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Dorman, Michael (1981- ), rank: 2, major: N, name: creative_works, value: Hard Luck Love Song (Movie), rank: 3, major: N, name: persons, value: Bush, Sophia (1982- ), rank: 4, major: N",2021-10-14T12:27:03+0000,320,‘Hard Luck Love Song’ Review: A Glossy Take on a Gritty Tune,,,Hard Luck Love Song,,,,By Glenn Kenny,,Hard Luck Love Song,103.0,Hard Luck Love Song,0.0,en,http://HardLuckLoveSong.com,"Jesse, a charismatic but down on his luck troubadour, finds himself at an existential crossroads as bad choices catch up with him during an unexpected reunion with Carla, an old flame.",3.648,104.0,0.0,2021-10-15,4.3,12.0,"Romance, Music, Drama, Thriller","English, Spanish",United States of America
https://www.nytimes.com/2021/10/07/movies/south-of-heaven-review.html,Jason Sudeikis plays a paroled felon who vows to give his dying lover the best year of her life.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Sudeikis, Jason, rank: 2, major: N, name: persons, value: Lilly, Evangeline (1979- ), rank: 3, major: N, name: persons, value: Keshales, Aharon, rank: 4, major: N, name: creative_works, value: South of Heaven (Movie), rank: 5, major: N",2021-10-07T17:17:19+0000,323,‘South of Heaven’ Review: Anything for Love,,,South of Heaven,,,,By Amy Nicholson,,South of Heaven,105.0,South of Heaven,0.0,en,,"Convicted felon Jimmy gets early parole after serving twelve years for armed robbery. Upon his release, he vows to give Annie, his childhood love, now dying from cancer, the best last year of her life – unfortunately it’s not that simple.",10.507,120.0,0.0,2021-10-08,6.5,71.0,"Crime, Drama, Thriller",English,"United Kingdom, United States of America"
https://www.nytimes.com/2021/09/16/movies/wife-of-a-spy-review-trust-or-fear-in-love-and-war.html,"In this latest work by Kiyoshi Kurosawa, a Japanese couple’s relationship is shaped by the forces of churning nationalism that surround it.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Kurosawa, Kiyoshi, rank: 2, major: N, name: creative_works, value: Wife of a Spy (Movie), rank: 3, major: N",2021-09-16T11:00:07+0000,448,‘Wife of a Spy’ Review: Trust or Fear in Love and War?,Critic’s Pick,,Marriage Amid Nationalism,,,,By Glenn Kenny,,Wife of a Spy,107.0,スパイの妻,0.0,ja,https://intl.nikkatsu.com/sales/358.html,"It’s 1940, and the population of Japan is divided over its entry into World War II. Satoko, the wife of a fabric merchant, is devoted to her husband but is beginning to suspect he’s up to something. Soon she allows herself to be drawn into a game in which she enigmatically conceals her intentions.",12.403,114.0,0.0,2020-10-16,6.636,81.0,"Drama, War, Thriller","English, Japanese",Japan
https://www.nytimes.com/2021/09/02/movies/happier-than-ever-review.html,"In the Disney+ concert film “Happier Than Ever: A Love Letter to Los Angeles,” the pop star Billie Eilish pays tribute to the star-struck hauntedness of that city.",The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: subject, value: Music, rank: 2, major: N, name: persons, value: Eilish, Billie, rank: 3, major: N, name: persons, value: Rodriguez, Robert, rank: 4, major: N, name: creative_works, value: Happier Than Ever: A Love Letter to Los Angeles (Movie), rank: 5, major: N, name: persons, value: Osborne, Patrick (Film Director), rank: 6, major: N, name: glocations, value: Los Angeles (Calif), rank: 7, major: N",2021-09-02T11:00:07+0000,302,‘Happier Than Ever’ Review: Modern Pop Meets Classic Hollywood,,,Happier Than Ever:  A Love Letter  to Los Angeles,,,,By Teo Bugbee,,Happier Than Ever,109.0,Nunca Fomos Tão Felizes,0.0,pt,,"During the military dictatorship, a political militant takes his son out of the boarding school, and puts him temporarily in a friend's luxury and empty apartment in Copacabana beach. The son knows very little about his father, and the latter cannot really explain his activities to his son, fearing for his security. So the young man stands alone in the huge apartment, waiting for the infrequent meetings with his father, without really knowing what's going on.",3.451,91.0,0.0,1984-08-28,4.7,6.0,Drama,Portuguese,Brazil
https://www.nytimes.com/2021/08/26/movies/together-review.html,Sharon Horgan and James McAvoy play a battling couple trapped in lockdown in this theatrical pandemic drama.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Together (Movie), rank: 2, major: N, name: persons, value: Daldry, Stephen, rank: 3, major: N, name: persons, value: McAvoy, James, rank: 4, major: N, name: persons, value: Horgan, Sharon (1970- ), rank: 5, major: N",2021-08-26T11:00:06+0000,412,‘Together’ Review: Love and Loathing in London,,,Love and Loathing in a Blighted London,,,,By Jeannette Catsoulis,,Together,111.0,Together,0.0,en,https://www.bbc.co.uk/programmes/m000x2lk,A husband and wife are forced to re-evaluate themselves and their relationship through the reality of the Covid-19 lockdown.,10.269,87.0,214390.0,2021-08-27,5.849,83.0,"Drama, Comedy",English,United Kingdom
https://www.nytimes.com/2021/08/05/movies/annette-review.html,"Adam Driver and Marion Cotillard are star-crossed lovers in this hallucinatory musical, written by Sparks and directed by Leos Carax.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Carax, Leos, rank: 2, major: N, name: persons, value: Cotillard, Marion, rank: 3, major: N, name: persons, value: Driver, Adam, rank: 4, major: N, name: persons, value: Mael, Ron, rank: 5, major: N, name: persons, value: Mael, Russell, rank: 6, major: N, name: creative_works, value: Annette (Movie), rank: 7, major: N, name: organizations, value: Sparks (Music Group), rank: 8, major: N",2021-08-05T11:00:07+0000,1069,‘Annette’ Review: Love Hurts,Critic’s Pick,,A Star Is Born. You Won’t Like Him.,,,,By A.O. Scott,,Annette,113.0,Annette,15500000.0,fr,https://www.amazon.com/dp/B093KHDSHR,"The story of Henry, a stand-up comedian with a fierce sense of humour and Ann, a singer of international renown. In the spotlight, they are the perfect couple, healthy, happy, and glamourous. The birth of their first child, Annette, a mysterious girl with an exceptional destiny, will change their lives.",15.71,140.0,3700000.0,2021-07-07,6.77,658.0,"Drama, Romance","English, French","Belgium, France, Germany, Greece, Japan, Mexico, Switzerland"
https://www.nytimes.com/2021/07/29/movies/resort-to-love-review.html,"In this romantic comedy, a woman reeling from a failed engagement and a flailing career escapes to a glamorous island resort.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Milian, Christina, rank: 2, major: N, name: creative_works, value: Resort to Love (Movie), rank: 3, major: N, name: persons, value: Tsuchida, Steven, rank: 4, major: N",2021-07-29T11:00:07+0000,310,‘Resort to Love’ Review: A Struggling Singer in Paradise,,,"Her Ex Returns, With His Bride-to-Be",,,,By Concepción de León,,Resort to Love,115.0,Resort to Love,0.0,en,https://www.netflix.com/title/81076586,Aspiring pop star Erica ends up as the entertainment at her ex-fiancé’s wedding after reluctantly taking a gig at a luxurious island resort while in the wake of a music career meltdown.,13.223,101.0,0.0,2021-07-29,7.212,398.0,"Romance, Comedy",English,United States of America
https://www.nytimes.com/2021/07/23/movies/woodstock-99-peace-love-and-rage-review.html,An HBO documentary examines a music festival that went so far off the rails that it defined an era.,The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: persons, value: Price, Garret, rank: 2, major: N, name: creative_works, value: Woodstock 99: Peace, Love and Rage (Movie), rank: 3, major: N, name: subject, value: Woodstock Music Festivals, rank: 4, major: N",2021-07-23T11:00:05+0000,418,"‘Woodstock 99: Peace, Love and Rage’ Review: How a Festival Went Wrong",Critic’s Pick,,"Three Days of Violence, Misogyny and $4 Water",,,,By Elisabeth Vincentelli,,"Woodstock 99: Peace, Love and Rage",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2021/07/14/movies/casanova-last-love-review-reappraising-a-philanderer.html,Benoît Jacquot’s erotic costume drama envisions the Italian playboy as a weathered sad sack living in exile.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Jacquot, Benoit, rank: 2, major: N, name: creative_works, value: Casanova, Last Love (Movie), rank: 3, major: N",2021-07-14T22:12:43+0000,312,"‘Casanova, Last Love’ Review: Reappraising a Philanderer",,,"Casanova, Last Love",,,,By Beatrice Loayza,,"Casanova, Last Love",119.0,Dernier amour,0.0,fr,https://lesfilmsdufleuve.be/en/movies/dernier-amour,"Year 1763. Forced into exile, the famous libertine Giacomo Casanova leaves Paris and travels to London, where he meets Marianne de Charpillon, a young prostitute to whom he is so attracted that he forgets about the other women.",7.137,99.0,0.0,2019-03-20,4.7,34.0,"Drama, Romance","English, French, German, Italian","Belgium, France, United States of America"
https://www.nytimes.com/2021/07/08/movies/running-against-the-wind-review.html,Two childhood best friends reunite in this unfocused yet uplifting sports drama by the filmmaker Jan Philipp Weyl.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Running Against the Wind (Movie), rank: 2, major: N, name: persons, value: Weyl, Jan Philipp, rank: 3, major: N",2021-07-08T11:00:05+0000,342,‘Running Against the Wind’ Review: Love and Friendship in Addis Ababa,,,Running Against the Wind,,,,By Beatrice Loayza,,Running Against the Wind,121.0,Running Against The Wind,0.0,am,,"The film follows the fate of two boys, one of whom hopes to become an Olympic runner and the other a photographer.",1.712,112.0,0.0,2023-07-20,6.5,1.0,Drama,Amharic,"Ethiopia, Germany"
https://www.nytimes.com/2021/06/10/movies/asia-review.html,This drama about a young single mother and a terminally ill daughter avoids sentimentalism but indulges heavily in dourness.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Haas, Shira, rank: 2, major: N, name: persons, value: Pribar, Ruthy, rank: 3, major: N, name: persons, value: Yiv, Alena, rank: 4, major: N",2021-06-10T11:00:15+0000,290,‘Asia’ Review: Tough Love and an Indecent Proposal,,,Asia,,,,By Devika Girish,,Asia,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2021/06/03/movies/undine-review.html,"Paula Beer and Franz Rogowski, who made an impression in 2019’s “Transit,” are reunited by the director Christian Petzold for this adaptation of a European myth.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Petzold, Christian, rank: 2, major: N, name: persons, value: Rogowski, Franz, rank: 3, major: N, name: creative_works, value: Undine (Movie), rank: 4, major: N, name: persons, value: Beer, Paula (1995- ), rank: 5, major: N",2021-06-03T11:00:08+0000,535,‘Undine’ Review: Love In and Out of the Water,Critic’s Pick,,She’s Like a Sprite Out of Water,,,,By Glenn Kenny,,Undine,125.0,Undine,0.0,de,https://www.the-match-factory.com/catalogue/films/undine.html,"Undine is a historian and tour guide at the Berlin City Museum specializing in urban development, while Christoph is an industrial diver. Linked by a love of the water, the two form an intense bond, which can only do so much to help Undine overcome the considerable baggage of her former affair.",14.324,90.0,0.0,2020-07-01,6.5,226.0,"Fantasy, Drama, Romance","English, German, Spanish","France, Germany"
https://www.nytimes.com/2021/05/20/movies/this-town-review.html,This small-town comedy from New Zealand looks at the romance between a country girl and a man accused of killing his family.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: This Town (Movie), rank: 2, major: N, name: persons, value: White, David (Director), rank: 3, major: N",2021-05-20T20:19:17+0000,287,‘This Town’ Review: Love and Rifles,,,This Town,,,,By Devika Girish,,This Town,127.0,This Town,0.0,en,https://www.flicks.co.nz/movie/this-town-2020/,"Five years after being acquitted for the murder of his family, Sean (White) is finally ready to move on with life. But the bitter ex-cop (Malcolm) who led the investigation remains adamant that he's guilty - and will stop at nothing to bring him down.",2.293,91.0,0.0,2020-04-30,5.8,6.0,Comedy,English,New Zealand
https://www.nytimes.com/2021/04/22/movies/tu-me-manques-review.html,A conservative father who could not accept his son’s sexuality is led on a contemplative tour of queer life in New York in this Bolivian film.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Tu Me Manques (Movie), rank: 2, major: N, name: persons, value: Martinez, Oscar (1949- ), rank: 3, major: N, name: persons, value: Barbosa, Fernando (Actor), rank: 4, major: N, name: persons, value: Bellott, Rodrigo, rank: 5, major: N, name: glocations, value: Bolivia, rank: 6, major: N",2021-04-22T11:00:07+0000,301,‘Tu Me Manques’ Review: Traces of a Lost Love,,,Tu Me Manques,,,,By Teo Bugbee,,Tu Me Manques,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2021/04/15/movies/monday-review.html,"Fiery physical contact keeps an expat couple together in Greece, and the sex scenes are enough for a half-dozen movies.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Papadimitropoulos, Argyris, rank: 2, major: N, name: persons, value: Stan, Sebastian, rank: 3, major: N, name: persons, value: Gough, Denise (1980- ), rank: 4, major: N, name: creative_works, value: Monday (Movie), rank: 5, major: N",2021-04-15T11:00:08+0000,349,‘Monday’ Review: A Year of Love and Its Hangovers,,,Monday,,,,By Glenn Kenny,,Monday,131.0,Monday,0.0,en,https://www.monday.movie,"A spark on a Friday can lead to a sizzling weekend fling, but what happens when you get to the inevitable Monday?",9.432,116.0,0.0,2020-09-11,6.6,160.0,"Drama, Romance","English, Greek","Greece, United Kingdom, United States of America"
https://www.nytimes.com/2021/04/15/movies/ride-or-die-review.html,"After upending her life, a woman runs away with her longtime crush in this puzzling Japanese drama.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Ride or Die (Movie), rank: 2, major: N, name: persons, value: Hiroki, Ryuichi, rank: 3, major: N",2021-04-15T11:00:03+0000,338,‘Ride or Die’ Review: Killing for Love,,,This Is Somehow a Love That’s Worth Killing For,,,,By Natalia Winkelman,,Ride or Die,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2021/04/09/movies/future-people-review.html,This documentary chronicles eight years in the lives of a group of children who form a bond after discovering they were conceived by the same sperm donor.,The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: creative_works, value: Future People: The Family of Donor 5114 (Movie), rank: 2, major: N, name: subject, value: Artificial Insemination, rank: 3, major: N, name: subject, value: Children and Childhood, rank: 4, major: N, name: persons, value: Rothman, Michael (Filmmaker), rank: 5, major: N",2021-04-09T11:00:04+0000,317,"‘Future People’ Review: Connected by Biology, Bonded by Love",,,So Many Siblings  Seeking One Another,,,,By Natalia Winkelman,,Future People,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2021/03/18/movies/luz-review.html,"In this romantic drama from Jon Garcia, two men find love in prison, then try to make it work on the outside.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Luz (Movie), rank: 2, major: N, name: persons, value: Garcia, Jon (1979- ), rank: 3, major: N",2021-03-18T11:00:08+0000,296,‘Luz’ Review: Love In and Out of Lockup,,,Luz,,,,By Teo Bugbee,,Luz,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2021/03/18/movies/happily-review.html,"In this keeps-you-guessing comedy, Joel McHale and Kerry Bishé play a couple married for 14 years whose mutual passion is undimmed, to the annoyance of their friends.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Happily (Movie), rank: 2, major: N, name: persons, value: Grabinski, BenDavid, rank: 3, major: N",2021-03-18T11:00:06+0000,344,‘Happily’ Review: Does Long-Lived Love Mean You Need Treatment?,,,Happily,,,,By Glenn Kenny,,Happily,139.0,Happily,0.0,en,https://www.commonwall.com/films/happily,"Tom and Janet have been happily married for years. But a visit from a mysterious stranger leads to a dead body, a lot of questions, and a tense couples' trip with friends who may not actually be friends at all.",11.221,96.0,0.0,2021-03-19,5.7,110.0,"Comedy, Romance, Science Fiction, Thriller",English,United States of America
https://www.nytimes.com/2021/02/23/movies/this-is-the-life-review.html,"Ava DuVernay’s 2008 documentary, now streaming on Netflix, is a personal love letter to a slice of Los Angeles’s 1990s hip-hop scene.",The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: subject, value: Rap and Hip-Hop, rank: 2, major: N, name: persons, value: DuVernay, Ava, rank: 3, major: N, name: subject, value: Black People, rank: 4, major: N, name: subject, value: Blacks, rank: 5, major: N, name: glocations, value: California, rank: 6, major: N, name: glocations, value: Los Angeles (Calif), rank: 7, major: N, name: creative_works, value: This Is the Life (Movie), rank: 8, major: N",2021-02-23T19:47:00+0000,470,‘This Is the Life’ Review: A Valuable Part of Hip-Hop History,Critic’s Pick,,A Love Letter to 1990s California Hip-Hop,,,,By Robert Daniels,,This Is the Life,141.0,This Is the Life,0.0,en,http://www.goodlifelove.com,"In 1989, a collective of young hip hop artists gathered at a health food café in South Central Los Angeles. Their mandate? To reject gang culture and expand the musical boundaries of hip hop. DuVernay's documentary chronicles the historic legacy of the Good Life Cafe — the open mic nights that became an L.A. institution, the eclectic array of talented young MCs that emerged there, the alternative hip hop movement they developed, and their worldwide influence on the artform.",1.246,97.0,0.0,2008-02-08,6.4,7.0,"Documentary, Music",English,United States of America
https://www.nytimes.com/2021/02/11/movies/to-all-the-boys-always-and-forever-review.html,"This final installment of the Netflix rom-com trilogy is earnest, bright-eyed and without a hint of cynicism.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Condor, Lana, rank: 2, major: N, name: persons, value: Fimognari, Michael, rank: 3, major: N, name: persons, value: Centineo, Noah, rank: 4, major: N, name: creative_works, value: To All the Boys: Always and Forever (Movie), rank: 5, major: N",2021-02-12T02:00:03+0000,482,‘To All the Boys: Always and Forever’ Review: Love Sweet Love,,,A Rom-Com Sequel That May Cause Cavities,,,,By Maya Phillips,,To All the Boys: Always and Forever,143.0,To All the Boys: Always and Forever,0.0,en,https://www.netflix.com/title/81040397,Senior year of high school takes center stage as Lara Jean returns from a family trip to Korea and considers her college plans — with and without Peter.,31.236,115.0,0.0,2021-02-12,7.566,1860.0,"Romance, Comedy, Drama","English, Korean",United States of America
https://www.nytimes.com/2021/02/11/movies/young-hearts-review.html,"The brother and sister filmmakers Sarah Sherman and Zachary Ray Sherman deliver romance, unadorned.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Young Hearts (Movie), rank: 2, major: N, name: persons, value: Sherman, Sarah (Film Director), rank: 3, major: N, name: persons, value: Sherman, Zachary Ray (1984- ), rank: 4, major: N",2021-02-11T12:00:06+0000,324,‘Young Hearts’ Review: Movie Love by Algorithm,,,Young Hearts,,,,By Kristen Yoonsoo Kim,,Young Hearts,145.0,Young Hearts,0.0,nl,https://www.polar-bear.tv/young-hearts,"Fourteen-year-old Elias increasingly feels like an outsider in his village. When he meets his new neighbour of the same age, Alexander, Elias is confronted with his burgeoning sexuality.",16.863,97.0,0.0,2024-10-10,0.0,0.0,"Drama, Family","Dutch, French","Belgium, Netherlands"
https://www.nytimes.com/2021/02/04/movies/little-fish-review.html,This sci-fi romance imagines a world with widespread memory loss through the eyes of one couple.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Little Fish (Movie), rank: 2, major: N, name: persons, value: Hartigan, Chad, rank: 3, major: N",2021-02-04T12:00:06+0000,315,‘Little Fish’ Review: Do You Remember Love?,,,Little Fish,,,,By Kristen Yoonsoo Kim,,Little Fish,147.0,Little Fish,0.0,en,https://www.littlefish.movie,A couple fights to hold their relationship together as a memory loss virus spreads and threatens to erase the history of their love and courtship.,22.73,101.0,39053.0,2021-02-05,7.013,187.0,"Romance, Science Fiction, Drama",English,"Canada, United States of America"
https://www.nytimes.com/2021/02/04/movies/two-of-us-review-thwarted-love.html,An older lesbian couple is met with unexpected devastation in this aching romantic drama by Filippo Meneghetti.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Sukowa, Barbara, rank: 2, major: N, name: creative_works, value: Two of Us (Movie), rank: 3, major: N, name: persons, value: Meneghetti, Filippo, rank: 4, major: N",2021-02-04T12:00:03+0000,313,‘Two of Us’ Review: Thwarted Love,,,Two of Us,,,,By Beatrice Loayza,,Two of Us,149.0,Two of Us,0.0,tl,,"Empress Schuck and Ejay Falcon star in this psychological thriller as two people who find each other while trying to make a living in a foreign country. But as time passes, underneath the sweet moments lie a toxic relationship that sparks violent tendencies.",2.672,103.0,0.0,2024-04-10,0.0,0.0,"Drama, Thriller",Tagalog,Philippines
